request_time,wait_time,pick_index,drop_index,order_distance,order_fare,n_riders
68400,420,148,161,9704.0,28.0,1
68400,240,113,4,2092.0,8.0,1
68400,360,161,224,3862.0,13.0,1
68400,420,162,249,4265.0,20.0,1
68401,300,239,148,10783.0,26.0,1
68401,480,74,41,2366.0,12.0,1
68401,360,170,161,467.0,4.0,1
68401,240,236,43,1593.0,6.0,1
68401,480,236,263,418.0,4.0,1
68402,240,43,161,1127.0,6.0,1
68402,420,186,50,2253.0,11.0,1
68402,300,236,24,2446.0,8.0,1
68403,180,144,43,5938.0,18.0,1
68403,360,164,161,1770.0,6.0,1
68403,240,48,50,805.0,6.0,1
68403,420,249,148,2350.0,11.0,1
68403,300,107,79,1255.0,6.0,1
68404,480,68,142,3750.0,10.0,1
68404,480,107,43,7033.0,21.0,1
68404,420,100,90,1384.0,4.0,1
68404,420,239,166,2736.0,7.0,1
68405,420,162,230,1432.0,8.0,1
68405,480,100,144,4345.0,12.0,1
68405,420,170,142,3750.0,17.0,1
68406,300,233,246,2575.0,12.0,1
68407,480,211,87,2849.0,8.0,1
68407,420,229,75,4989.0,12.0,1
68407,300,170,161,1561.0,5.0,1
68407,420,137,237,2736.0,8.0,1
68407,240,230,137,2816.0,12.0,1
68407,480,100,87,7789.0,18.0,1
68407,180,234,144,3138.0,10.0,1
68408,420,163,237,1867.0,7.0,1
68408,480,234,79,2575.0,10.0,1
68408,240,161,42,11265.0,25.0,1
68408,240,141,137,3541.0,15.0,1
68409,300,151,237,3862.0,11.0,1
68409,240,239,114,7950.0,20.0,1
68410,240,142,239,1658.0,8.0,1
68410,480,50,239,1770.0,5.0,1
68411,360,68,164,3219.0,14.0,1
68411,240,237,230,2092.0,9.0,1
68411,300,238,166,2189.0,6.0,1
68411,360,237,48,2897.0,10.0,1
68411,180,237,236,2768.0,8.0,1
68412,360,233,113,3235.0,11.0,1
68412,480,162,236,1770.0,6.0,1
68412,180,238,239,772.0,4.0,1
68413,300,231,186,5633.0,14.0,1
68413,420,231,158,1304.0,5.0,1
68413,240,234,158,2237.0,8.0,1
68413,480,13,229,10042.0,20.0,1
