request_time,wait_time,pick_index,drop_index,order_distance,order_fare,n_riders
64800,360,233,229,1127.0,6.0,1
64800,420,113,209,4506.0,18.0,1
64801,360,263,143,3428.0,12.0,1
64801,480,233,43,2897.0,10.0,1
64801,240,161,170,2092.0,11.0,1
64802,480,68,90,1770.0,8.0,1
64802,240,125,107,2446.0,8.0,1
64802,420,163,140,3058.0,11.0,1
64803,240,142,230,2527.0,15.0,1
64803,360,90,246,1883.0,8.0,1
64803,180,148,233,3380.0,10.0,1
64803,180,75,74,789.0,4.0,1
64803,240,234,249,1770.0,7.0,1
64803,300,68,246,1931.0,14.0,1
64803,360,140,74,4812.0,13.0,1
64803,360,238,143,1947.0,8.0,1
64804,300,246,186,2044.0,12.0,1
64805,360,140,43,3042.0,12.0,1
64805,300,90,151,8208.0,19.0,1
64805,240,100,249,2720.0,8.0,1
64806,240,79,170,2865.0,9.0,1
64806,240,42,140,6550.0,22.0,1
64806,480,233,88,7886.0,16.0,1
64806,300,151,239,1561.0,6.0,1
64808,480,41,238,2655.0,9.0,1
64808,240,186,234,1448.0,8.0,1
64808,300,48,50,1127.0,6.0,1
64808,300,233,162,1143.0,6.0,1
64808,180,162,170,1223.0,6.0,1
64808,420,229,170,1497.0,6.0,1
64808,360,162,107,2559.0,8.0,1
64809,360,68,48,2575.0,13.0,1
64809,360,239,48,3058.0,11.0,1
64809,240,239,230,2688.0,10.0,1
64810,300,161,262,4860.0,14.0,1
64810,360,140,162,2559.0,10.0,1
64810,360,236,262,1835.0,6.0,1
64810,300,68,48,1770.0,7.0,1
64811,480,246,48,998.0,6.0,1
64811,240,164,246,3074.0,16.0,1
64811,240,79,87,3380.0,10.0,1
64811,480,43,166,4925.0,14.0,1
64811,480,142,238,2157.0,8.0,1
64812,360,143,163,1867.0,6.0,1
64812,480,140,141,1609.0,6.0,1
64812,360,239,238,966.0,4.0,1
64813,480,161,230,853.0,8.0,1
64813,240,107,137,1127.0,5.0,1
64814,240,246,230,2092.0,10.0,1
64814,420,236,74,3380.0,10.0,1
64814,300,141,236,2511.0,9.0,1
64814,420,236,74,1770.0,6.0,1
64814,180,137,233,1304.0,5.0,1
64814,180,163,161,1030.0,8.0,1
64815,360,48,161,2897.0,12.0,1
64815,420,186,107,1465.0,10.0,1
64815,180,142,41,6502.0,18.0,1
64816,480,249,68,1883.0,6.0,1
64816,240,79,137,966.0,4.0,1
64816,480,246,79,4908.0,15.0,1
64816,480,246,48,1384.0,6.0,1
64816,300,162,234,2237.0,9.0,1
64817,420,263,231,12134.0,25.0,1
64817,240,249,100,2575.0,8.0,1
64817,300,230,142,1609.0,6.0,1
64818,300,125,79,2173.0,8.0,1
64818,480,162,236,2462.0,8.0,1
64818,480,261,79,6276.0,14.0,1
64818,180,162,141,2784.0,10.0,1
64819,180,163,170,1754.0,10.0,1
64819,420,186,141,5311.0,21.0,1
64820,300,142,41,4522.0,14.0,1
64820,180,262,236,1561.0,6.0,1
64820,480,236,237,1770.0,6.0,1
64820,300,141,236,1127.0,4.0,1
64821,480,229,263,2688.0,9.0,1
64821,180,170,237,2366.0,9.0,1
64821,300,161,141,3315.0,11.0,1
64821,300,234,249,1336.0,9.0,1
64822,300,162,144,4667.0,16.0,1
64822,480,238,166,2414.0,8.0,1
64823,360,68,231,3219.0,8.0,1
64823,300,230,236,5166.0,14.0,1
64823,300,148,162,4056.0,12.0,1
64823,240,68,142,2494.0,11.0,1
64824,180,230,163,708.0,4.0,1
64824,360,238,151,1046.0,8.0,1
64824,420,234,263,6437.0,32.0,1
64824,480,230,162,1432.0,12.0,1
64825,420,263,236,805.0,4.0,1
64825,240,161,170,1609.0,8.0,1
64825,420,90,68,1320.0,8.0,1
64825,300,229,237,1690.0,6.0,1
64825,300,211,249,805.0,5.0,1
64825,360,100,249,2478.0,8.0,1
64825,300,237,263,1513.0,6.0,1
64827,240,68,100,1287.0,6.0,1
64827,180,161,170,2108.0,12.0,1
64827,180,234,100,2285.0,16.0,1
64827,360,236,137,4184.0,14.0,1
64827,360,170,114,4973.0,16.0,1
64827,180,246,230,3090.0,14.0,1
64828,180,41,142,3782.0,12.0,1
64828,180,186,236,5874.0,16.0,1
64828,420,164,13,6598.0,22.0,1
64828,300,161,141,3138.0,11.0,1
64828,360,239,161,3830.0,14.0,1
64828,360,100,237,2430.0,22.0,1
64829,360,163,100,3058.0,18.0,1
64829,240,164,236,3541.0,15.0,1
64830,480,236,237,2366.0,10.0,1
