request_time,wait_time,pick_index,drop_index,order_distance,order_fare,n_riders
68400,360,234,236,4458.0,15.0,1
68400,360,239,141,3364.0,12.0,1
68400,480,234,246,2462.0,10.0,1
68400,360,161,224,3862.0,13.0,1
68400,480,144,114,1127.0,6.0,1
68401,360,74,41,2366.0,12.0,1
68401,420,113,229,4908.0,13.0,1
68401,300,68,143,3766.0,12.0,1
68401,480,142,148,7725.0,24.0,1
68401,480,237,143,2639.0,12.0,1
68402,420,140,237,1481.0,6.0,1
68402,420,158,231,2832.0,8.0,1
68402,180,239,113,6920.0,20.0,1
68402,360,43,161,1127.0,6.0,1
68403,300,236,239,1867.0,6.0,1
68404,420,249,234,2108.0,6.0,1
68404,300,237,43,1062.0,6.0,1
68404,240,231,68,4120.0,12.0,1
68404,360,141,263,1770.0,7.0,1
68405,360,237,163,1931.0,8.0,1
68405,240,43,114,4973.0,15.0,1
68406,180,239,142,869.0,5.0,1
68406,180,237,116,8674.0,18.0,1
68406,300,239,230,3718.0,14.0,1
68407,360,163,161,644.0,4.0,1
68407,240,237,236,1915.0,6.0,1
68407,180,237,142,2575.0,8.0,1
68407,300,143,237,2784.0,10.0,1
68410,360,263,141,1287.0,6.0,1
68410,300,143,239,1448.0,6.0,1
68410,480,234,170,2237.0,10.0,1
68411,180,143,48,3541.0,14.0,1
68411,420,163,237,1287.0,6.0,1
68411,180,163,140,2977.0,12.0,1
68411,480,239,238,805.0,4.0,1
68411,240,125,211,1110.0,5.0,1
68412,240,142,50,1448.0,7.0,1
68412,420,90,249,1239.0,5.0,1
68413,480,79,162,2575.0,10.0,1
68413,180,170,142,3541.0,14.0,1
68413,240,234,158,2237.0,8.0,1
68414,360,211,231,1497.0,6.0,1
68414,420,161,79,4651.0,16.0,1
68415,240,41,142,4828.0,15.0,1
68415,240,237,50,5134.0,18.0,1
68415,360,230,90,3315.0,14.0,1
68415,420,90,231,3380.0,18.0,1
68415,480,107,100,2124.0,8.0,1
68415,300,246,68,1287.0,7.0,1
68416,240,230,68,4249.0,14.0,1
68416,480,164,186,644.0,4.0,1
68416,180,233,68,2478.0,12.0,1
68417,300,229,236,3154.0,10.0,1
68417,180,170,140,4345.0,14.0,1
68418,480,24,238,1996.0,7.0,1
68418,420,186,87,6276.0,16.0,1
68418,180,237,162,1561.0,6.0,1
68419,360,236,237,1658.0,6.0,1
68420,300,246,68,1770.0,6.0,1
68420,480,100,141,4667.0,14.0,1
68420,420,170,68,2414.0,8.0,1
68420,180,140,229,885.0,6.0,1
68420,180,125,209,2092.0,9.0,1
68421,180,141,233,3106.0,10.0,1
68421,420,161,211,4828.0,18.0,1
68421,480,239,238,1046.0,4.0,1
68421,300,239,263,3090.0,14.0,1
68422,480,263,236,483.0,4.0,1
68423,420,229,233,1593.0,7.0,1
68423,420,79,232,950.0,4.0,1
68423,480,162,230,966.0,7.0,1
68423,480,234,68,1287.0,6.0,1
68424,300,249,234,2897.0,10.0,1
68424,300,141,236,2108.0,8.0,1
68424,360,164,68,3074.0,9.0,1
68425,300,143,107,6164.0,16.0,1
68425,420,161,113,3396.0,12.0,1
68426,240,41,42,1931.0,6.0,1
68427,420,88,231,966.0,6.0,1
68428,180,238,236,1400.0,7.0,1
68428,420,237,263,805.0,4.0,1
68429,180,107,249,2414.0,9.0,1
68429,300,234,230,2012.0,9.0,1
68429,420,100,231,3943.0,14.0,1
68429,300,141,79,5037.0,16.0,1
68429,360,13,79,7194.0,16.0,1
68430,480,236,237,1609.0,7.0,1
68431,300,140,246,7145.0,20.0,1
68431,300,113,246,2736.0,10.0,1
68431,360,237,162,1738.0,9.0,1
68431,180,41,142,3492.0,8.0,1
68432,300,238,151,644.0,4.0,1
68432,360,162,237,2865.0,12.0,1
68432,180,231,140,10461.0,25.0,1
68432,300,141,158,6116.0,18.0,1
68432,420,186,234,1432.0,6.0,1
68432,180,234,163,2945.0,10.0,1
68433,420,239,231,9688.0,22.0,1
68433,420,74,263,2221.0,6.0,1
68433,360,162,48,1609.0,10.0,1
68434,240,229,237,1545.0,6.0,1
68434,420,237,170,2672.0,10.0,1
68434,420,233,137,1465.0,6.0,1
68434,360,161,68,3541.0,12.0,1
68436,360,230,262,3637.0,13.0,1
68436,180,170,224,2575.0,8.0,1
68436,480,249,107,2897.0,10.0,1
68437,300,262,237,2575.0,10.0,1
68437,300,186,234,1996.0,8.0,1
68437,420,262,166,6260.0,15.0,1
68438,360,87,230,9592.0,28.0,1
68438,180,237,162,1931.0,7.0,1
68438,360,224,229,3380.0,12.0,1
68438,480,137,113,2736.0,10.0,1
68438,180,41,116,2736.0,10.0,1
68439,360,140,234,4506.0,14.0,1
68439,480,163,164,2575.0,10.0,1
68439,180,137,90,2205.0,8.0,1
68439,420,161,237,2221.0,8.0,1
68439,300,161,234,2414.0,10.0,1
68440,180,164,113,2140.0,10.0,1
68440,240,90,249,1110.0,5.0,1
68440,180,114,249,1287.0,8.0,1
68441,480,230,246,1690.0,10.0,1
68442,480,100,170,1674.0,7.0,1
68442,300,236,246,6920.0,18.0,1
68442,180,231,137,6904.0,16.0,1
68443,360,164,161,1609.0,10.0,1
68443,420,107,113,1127.0,5.0,1
68443,360,140,262,1448.0,4.0,1
68443,240,158,142,5601.0,16.0,1
68443,480,262,263,322.0,4.0,1
68444,360,161,164,1448.0,7.0,1
68444,300,161,230,1851.0,10.0,1
68444,360,263,75,1706.0,5.0,1
68444,480,107,114,2028.0,10.0,1
68445,420,262,233,3380.0,10.0,1
68445,360,50,230,1658.0,7.0,1
68446,420,143,238,2511.0,7.0,1
68446,240,236,79,9045.0,21.0,1
68446,480,236,239,2478.0,8.0,1
68446,480,48,186,2334.0,12.0,1
68447,360,140,237,1802.0,7.0,1
68448,180,141,237,805.0,4.0,1
68449,480,161,249,4023.0,16.0,1
68449,180,79,90,1642.0,6.0,1
68449,360,234,262,6357.0,20.0,1
68449,480,142,239,1770.0,7.0,1
68449,180,163,107,3396.0,11.0,1
68449,420,140,163,1448.0,7.0,1
68450,480,114,170,5166.0,17.0,1
68450,420,161,68,2655.0,13.0,1
68450,360,100,230,644.0,4.0,1
68451,180,233,229,1786.0,6.0,1
68451,360,142,236,3975.0,10.0,1
68451,240,161,231,6727.0,24.0,1
68451,480,13,231,853.0,4.0,1
68452,240,186,162,2897.0,10.0,1
68452,300,239,142,1786.0,8.0,1
68453,360,161,234,2430.0,12.0,1
68453,480,90,68,1094.0,6.0,1
68453,420,236,75,982.0,4.0,1
68454,300,143,68,2253.0,8.0,1
68454,360,113,50,4184.0,13.0,1
68456,240,114,234,1127.0,5.0,1
68456,480,43,249,5150.0,18.0,1
68456,360,229,239,4474.0,15.0,1
68456,240,237,236,1867.0,6.0,1
68456,360,236,141,966.0,6.0,1
68457,360,237,75,1883.0,6.0,1
68457,300,233,142,2446.0,10.0,1
68457,480,162,79,4731.0,12.0,1
68458,180,161,164,1513.0,8.0,1
68458,420,233,100,2977.0,14.0,1
68459,300,263,236,322.0,4.0,1
68459,360,234,140,5906.0,18.0,1
68459,480,170,234,2253.0,8.0,1
68459,480,233,234,2253.0,9.0,1
