request_time,wait_time,pick_index,drop_index,order_distance,order_fare,n_riders
68400,180,163,170,2897.0,12.0,1
68400,360,229,233,1127.0,6.0,1
68400,240,170,233,644.0,4.0,1
68400,420,48,239,2076.0,8.0,1
68400,480,246,249,2800.0,10.0,1
68401,180,48,164,3669.0,11.0,1
68401,240,238,143,1625.0,7.0,1
68401,360,229,161,1786.0,8.0,1
68401,180,163,238,3862.0,12.0,1
68401,360,234,79,2736.0,10.0,1
68401,420,74,41,2366.0,12.0,1
68402,180,234,68,1625.0,7.0,1
68402,360,107,137,1287.0,7.0,1
68403,420,48,43,3187.0,10.0,1
68404,360,137,79,2752.0,10.0,1
68404,420,249,234,2108.0,6.0,1
68404,420,48,263,4426.0,12.0,1
68405,420,143,239,1481.0,6.0,1
68405,480,236,237,2140.0,7.0,1
68406,300,230,107,3058.0,12.0,1
68406,240,233,246,2575.0,12.0,1
68407,480,261,230,6614.0,18.0,1
68407,480,170,161,1561.0,5.0,1
68407,180,140,262,1931.0,6.0,1
68407,420,162,142,2736.0,12.0,1
68408,300,237,236,2012.0,6.0,1
68408,300,237,162,1609.0,10.0,1
68408,240,141,137,3541.0,15.0,1
68408,480,237,140,1545.0,6.0,1
68408,240,237,142,2414.0,9.0,1
68408,420,48,163,1110.0,6.0,1
68408,240,163,237,1255.0,5.0,1
68409,360,100,233,1625.0,6.0,1
68409,300,164,237,1931.0,10.0,1
68409,360,186,50,3927.0,12.0,1
68409,240,161,90,3203.0,10.0,1
68409,180,140,233,2784.0,16.0,1
68410,180,107,186,2285.0,9.0,1
68410,300,164,50,4184.0,20.0,1
68412,480,233,100,1287.0,8.0,1
68412,360,163,90,2897.0,10.0,1
68412,300,170,141,2977.0,10.0,1
68412,360,79,234,1690.0,7.0,1
68413,360,143,236,4184.0,14.0,1
68413,300,161,48,2607.0,10.0,1
68413,180,75,74,2157.0,6.0,1
68414,300,164,233,1513.0,6.0,1
68414,240,236,142,3460.0,11.0,1
68414,300,234,161,2591.0,9.0,1
68414,240,211,163,5263.0,14.0,1
68415,360,163,100,2736.0,12.0,1
68415,360,237,263,1320.0,6.0,1
68415,180,238,236,3187.0,11.0,1
68415,300,163,137,4281.0,18.0,1
68415,420,246,48,2575.0,9.0,1
68416,300,186,48,1738.0,10.0,1
68416,480,166,41,1819.0,8.0,1
68416,360,45,114,2124.0,8.0,1
68416,240,238,239,1287.0,6.0,1
68416,300,164,48,1770.0,10.0,1
68416,360,50,143,1770.0,5.0,1
68417,420,74,75,2494.0,7.0,1
68417,180,158,246,2012.0,8.0,1
68417,180,233,125,4683.0,23.0,1
68417,180,43,68,7886.0,18.0,1
68418,360,100,68,1465.0,5.0,1
68418,480,140,239,3219.0,10.0,1
68418,300,166,239,2398.0,6.0,1
68419,180,230,90,2897.0,10.0,1
68419,360,236,234,5311.0,17.0,1
68420,180,125,209,2092.0,9.0,1
68420,240,239,50,1625.0,6.0,1
68420,300,90,211,2092.0,8.0,1
68420,180,75,50,5810.0,16.0,1
68421,480,166,236,3669.0,10.0,1
68422,360,237,48,2736.0,10.0,1
68423,240,237,263,2511.0,8.0,1
68423,480,79,162,2575.0,10.0,1
