request_time,wait_time,pick_index,drop_index,order_distance,order_fare,n_riders
68400,420,230,233,2736.0,10.0,1
68400,180,230,141,3315.0,10.0,1
68400,180,230,239,4394.0,16.0,1
68400,300,13,68,3975.0,12.0,1
68400,420,79,246,3895.0,12.0,1
68400,360,161,224,3862.0,13.0,1
68400,420,237,238,2736.0,8.0,1
68401,180,234,113,853.0,4.0,1
68401,480,239,141,3380.0,12.0,1
68401,180,234,211,2092.0,8.0,1
68401,180,113,158,2157.0,8.0,1
68402,420,170,161,1690.0,10.0,1
68402,480,43,100,4667.0,18.0,1
68402,480,164,162,1899.0,8.0,1
68403,360,90,48,2076.0,10.0,1
68403,180,234,246,1674.0,8.0,1
68404,240,162,246,3589.0,16.0,1
68405,180,143,239,1481.0,6.0,1
68405,240,249,79,1625.0,7.0,1
68405,420,74,151,3267.0,10.0,1
68405,420,263,239,2704.0,8.0,1
68405,240,151,170,7242.0,21.0,1
68406,240,237,43,1561.0,7.0,1
68407,420,48,186,2350.0,8.0,1
68407,420,161,142,2816.0,14.0,1
68408,420,163,107,4297.0,14.0,1
68409,420,148,68,4458.0,12.0,1
68409,240,163,143,1287.0,6.0,1
68409,240,161,234,2736.0,12.0,1
68410,420,48,43,1320.0,5.0,1
68410,360,163,162,2189.0,8.0,1
68410,420,163,186,2350.0,12.0,1
68410,360,48,161,1674.0,10.0,1
68412,300,142,249,6840.0,19.0,1
68412,420,79,234,1690.0,7.0,1
68412,360,263,237,1996.0,8.0,1
68413,300,161,162,933.0,5.0,1
68413,480,79,224,1287.0,6.0,1
68413,420,141,263,1851.0,6.0,1
68413,240,237,163,1963.0,8.0,1
68414,300,140,234,4780.0,11.0,1
68414,300,246,90,2012.0,8.0,1
68414,420,107,234,966.0,5.0,1
68414,360,107,144,2092.0,9.0,1
68414,480,262,148,9978.0,21.0,1
68415,240,141,229,1835.0,6.0,1
68415,300,237,161,1432.0,8.0,1
68415,480,142,163,1287.0,8.0,1
68416,360,233,170,644.0,5.0,1
68416,360,237,236,3235.0,11.0,1
68416,420,236,48,4844.0,14.0,1
68417,360,88,233,8369.0,16.0,1
68417,240,237,233,2929.0,10.0,1
68418,480,162,107,2575.0,8.0,1
68419,240,166,186,10992.0,26.0,1
68419,420,263,236,805.0,5.0,1
68419,420,162,100,1191.0,8.0,1
68420,180,163,237,2221.0,8.0,1
68421,300,90,234,467.0,4.0,1
68421,360,162,263,3573.0,11.0,1
68422,480,237,48,2736.0,10.0,1
68422,180,246,158,2865.0,10.0,1
68422,180,237,163,1287.0,6.0,1
68422,300,237,236,1851.0,5.0,1
68422,240,48,163,644.0,4.0,1
68423,300,231,87,805.0,5.0,1
68423,420,48,234,2269.0,9.0,1
68423,420,161,211,4844.0,18.0,1
68424,300,239,186,5794.0,16.0,1
68424,420,211,209,3541.0,11.0,1
68425,180,148,68,4345.0,12.0,1
68425,180,113,234,1046.0,6.0,1
68425,240,237,263,2575.0,8.0,1
68426,360,237,100,2688.0,12.0,1
68426,300,43,238,2382.0,10.0,1
68426,360,107,79,2334.0,8.0,1
68426,420,74,151,3766.0,12.0,1
68427,420,237,161,966.0,5.0,1
68427,420,142,141,2559.0,10.0,1
68428,360,163,79,7403.0,20.0,1
68428,420,142,239,1287.0,6.0,1
68428,300,48,209,9962.0,22.0,1
68428,180,75,263,789.0,52.0,1
68428,480,234,233,2092.0,8.0,1
68429,360,161,233,1529.0,6.0,1
68430,180,48,236,6212.0,16.0,1
68430,420,238,48,4039.0,13.0,1
68430,420,114,237,7258.0,21.0,1
68430,360,230,13,6808.0,18.0,1
68430,240,238,151,1448.0,6.0,1
68432,240,161,170,1754.0,10.0,1
68432,420,238,151,1336.0,6.0,1
68432,300,186,233,3846.0,16.0,1
68432,360,236,107,6357.0,16.0,1
68433,300,249,68,1191.0,6.0,1
68433,240,236,162,3331.0,11.0,1
68433,360,163,161,1207.0,6.0,1
68433,480,230,48,901.0,4.0,1
68435,420,164,113,1770.0,8.0,1
68435,300,90,249,966.0,4.0,1
68435,480,151,236,3219.0,14.0,1
68435,360,230,161,1287.0,6.0,1
68436,180,161,116,10300.0,25.0,1
68436,360,237,162,1448.0,8.0,1
68436,180,75,238,3380.0,12.0,1
68436,300,4,68,3138.0,11.0,1
68437,360,143,238,2623.0,7.0,1
68437,480,231,211,1432.0,6.0,1
68438,480,230,237,1786.0,8.0,1
68438,480,224,229,3380.0,12.0,1
68438,360,142,239,1046.0,6.0,1
68438,240,43,238,772.0,4.0,1
68440,180,229,79,3154.0,9.0,1
68440,180,48,239,2253.0,9.0,1
68440,360,238,142,2253.0,8.0,1
