request_time,wait_time,pick_index,drop_index,order_distance,order_fare,n_riders
68400,300,261,231,1609.0,6.0,1
68400,240,246,231,4941.0,14.0,1
68400,300,231,249,2092.0,7.0,1
68400,300,234,229,3701.0,12.0,1
68400,300,158,68,1287.0,6.0,1
68400,240,261,79,6952.0,16.0,1
68401,360,234,141,3814.0,12.0,1
68401,420,234,211,2092.0,8.0,1
68401,300,236,230,3862.0,14.0,1
68402,360,164,151,6598.0,20.0,1
68403,240,48,142,2092.0,6.0,1
68403,360,107,4,2253.0,8.0,1
68404,360,244,166,5568.0,13.0,1
68404,300,239,238,1110.0,4.0,1
68404,420,162,246,3589.0,16.0,1
68405,480,152,238,3701.0,12.0,1
68405,180,237,162,1287.0,6.0,1
68406,240,230,143,3026.0,10.0,1
68406,180,68,186,1593.0,6.0,1
68406,420,239,236,1931.0,6.0,1
68406,360,170,186,2012.0,10.0,1
68406,420,43,239,2334.0,12.0,1
68406,360,237,116,8674.0,18.0,1
68406,240,144,231,1014.0,4.0,1
68406,420,170,186,1062.0,7.0,1
68407,420,140,43,2945.0,11.0,1
68407,240,186,68,1497.0,11.0,1
68407,300,48,163,1674.0,8.0,1
68408,420,48,163,1110.0,6.0,1
68408,180,162,170,3106.0,16.0,1
68408,180,230,236,4410.0,12.0,1
68408,360,48,42,8208.0,22.0,1
68409,180,230,142,2253.0,8.0,1
68409,300,161,262,4442.0,18.0,1
68409,180,161,234,2736.0,12.0,1
68409,240,230,141,3380.0,11.0,1
68409,480,48,141,4313.0,12.0,1
68409,360,142,13,8465.0,19.0,1
68409,300,87,170,7001.0,16.0,1
68410,180,166,142,4023.0,12.0,1
68410,180,263,141,1287.0,6.0,1
68410,360,142,246,2752.0,8.0,1
68410,300,246,142,3846.0,12.0,1
68410,300,236,114,7242.0,24.0,1
68411,300,230,234,3058.0,12.0,1
68411,420,163,140,2977.0,12.0,1
68411,420,186,233,2414.0,11.0,1
68411,420,148,113,2961.0,9.0,1
68412,240,4,79,966.0,5.0,1
68412,360,211,249,1287.0,8.0,1
68412,360,162,141,1609.0,7.0,1
68412,420,162,236,1770.0,6.0,1
68413,240,142,239,1287.0,5.0,1
68413,420,107,170,1400.0,6.0,1
68414,360,186,161,2575.0,16.0,1
68414,420,161,262,4635.0,12.0,1
68414,300,236,238,1448.0,6.0,1
68414,480,114,211,805.0,5.0,1
68415,300,239,238,756.0,4.0,1
68415,300,161,186,1609.0,8.0,1
68415,420,163,237,2414.0,9.0,1
68415,360,186,68,1062.0,4.0,1
68415,240,237,161,1432.0,8.0,1
68415,240,43,238,2205.0,6.0,1
68415,240,166,24,1078.0,4.0,1
68416,480,88,143,10300.0,23.0,1
68417,360,262,141,966.0,4.0,1
68417,180,233,125,4683.0,23.0,1
68418,300,164,13,6502.0,18.0,1
68418,360,234,230,2253.0,10.0,1
68418,420,107,162,1786.0,8.0,1
68418,360,166,142,3573.0,11.0,1
68419,480,140,236,2736.0,8.0,1
68420,360,239,244,8272.0,19.0,1
68420,360,186,211,3428.0,12.0,1
68420,480,79,158,2478.0,8.0,1
68420,420,141,162,2092.0,12.0,1
68420,420,75,239,2945.0,10.0,1
68420,300,230,236,3879.0,13.0,1
68420,180,170,79,2849.0,9.0,1
68421,360,239,236,2012.0,8.0,1
68422,480,90,249,1287.0,4.0,1
68422,300,48,186,1513.0,8.0,1
68422,180,148,234,2897.0,10.0,1
68422,300,237,236,1851.0,5.0,1
68423,300,158,170,4828.0,15.0,1
68423,420,236,141,2092.0,10.0,1
68423,180,107,90,1513.0,8.0,1
68423,180,186,125,2736.0,6.0,1
68423,300,100,166,7564.0,20.0,1
68423,240,75,236,1931.0,7.0,1
68423,420,237,263,2511.0,8.0,1
68423,360,24,239,2478.0,8.0,1
68423,360,140,237,805.0,4.0,1
68424,480,233,137,1127.0,6.0,1
68424,480,230,234,3219.0,14.0,1
68425,180,239,48,4200.0,16.0,1
68425,420,50,231,5955.0,14.0,1
68425,360,163,236,1658.0,5.0,1
68425,480,48,237,1851.0,8.0,1
68426,420,113,79,1384.0,6.0,1
68426,360,151,166,982.0,6.0,1
68426,420,246,113,2124.0,8.0,1
68426,420,237,100,2688.0,12.0,1
68426,360,164,137,1609.0,8.0,1
68426,180,234,170,966.0,5.0,1
68427,480,237,161,966.0,5.0,1
68427,420,74,41,2124.0,8.0,1
68428,480,87,262,10783.0,27.0,1
68428,240,238,239,1287.0,5.0,1
68428,420,48,238,4184.0,12.0,1
68428,360,107,164,1110.0,6.0,1
68428,360,113,161,4088.0,15.0,1
68428,180,249,114,499.0,4.0,1
68430,300,43,79,5311.0,16.0,1
68430,240,230,233,1352.0,7.0,1
68430,360,144,237,6888.0,18.0,1
68430,180,107,211,2913.0,10.0,1
68431,180,90,137,1609.0,8.0,1
68431,240,236,234,5150.0,14.0,1
68431,240,161,113,2800.0,8.0,1
68431,180,48,125,4104.0,12.0,1
68431,480,48,237,1448.0,8.0,1
68431,360,163,239,2575.0,8.0,1
68432,480,141,263,2607.0,8.0,1
68432,240,211,79,1609.0,8.0,1
68432,480,41,24,1448.0,6.0,1
68432,300,236,229,4023.0,14.0,1
68433,360,239,24,3380.0,8.0,1
68433,180,79,90,3058.0,10.0,1
68433,480,162,48,1609.0,10.0,1
68433,240,230,48,901.0,4.0,1
68433,300,263,236,821.0,4.0,1
68433,480,113,164,2897.0,10.0,1
68434,180,114,50,6598.0,20.0,1
68434,180,186,237,3541.0,15.0,1
68435,420,141,162,2189.0,10.0,1
68435,360,249,164,1609.0,6.0,1
68435,420,170,237,3235.0,10.0,1
68435,480,239,141,3476.0,10.0,1
68435,480,164,79,2800.0,12.0,1
68436,420,237,162,1448.0,8.0,1
68436,180,100,234,2430.0,7.0,1
68436,180,161,43,1127.0,7.0,1
