request_time,wait_time,pick_index,drop_index,order_distance,order_fare,n_riders
68400,480,263,236,966.0,-4.0,1
68400,360,162,249,4265.0,20.0,1
68400,480,237,74,4989.0,13.0,1
68400,360,239,237,2704.0,10.0,1
68400,360,237,143,2012.0,9.0,1
68400,180,113,231,3058.0,10.0,1
68401,420,239,236,2076.0,8.0,1
68401,240,237,143,2639.0,12.0,1
68401,420,164,113,1577.0,8.0,1
68401,180,163,164,1963.0,10.0,1
68401,480,163,238,3862.0,12.0,1
68401,240,161,237,2913.0,12.0,1
68401,480,48,142,1786.0,6.0,1
68401,180,68,143,3734.0,13.0,1
68402,480,234,68,1625.0,7.0,1
68402,300,164,151,6598.0,20.0,1
68403,240,186,144,3862.0,14.0,1
68403,480,90,79,2414.0,10.0,1
68403,420,249,234,982.0,4.0,1
68403,360,113,68,1400.0,10.0,1
68403,360,170,79,2366.0,8.0,1
68403,420,140,13,12489.0,24.0,1
68404,420,148,209,2012.0,6.0,1
68406,300,162,137,2897.0,11.0,1
68406,360,163,43,1609.0,7.0,1
68407,420,231,249,2253.0,9.0,1
68408,180,236,141,1448.0,8.0,1
68408,240,261,137,5150.0,16.0,1
68408,300,237,249,5552.0,16.0,1
68409,180,236,125,8513.0,26.0,1
68409,480,186,107,3219.0,11.0,1
68409,180,158,100,3219.0,10.0,1
68409,300,163,43,1609.0,7.0,1
68410,240,162,100,2301.0,13.0,1
68410,360,90,186,483.0,4.0,1
68410,240,50,239,1770.0,5.0,1
68410,420,186,13,5874.0,16.0,1
68410,360,90,79,2639.0,10.0,1
68410,360,161,237,2253.0,12.0,1
68411,360,162,230,1448.0,8.0,1
68411,420,68,164,3219.0,14.0,1
68411,420,162,231,6775.0,20.0,1
68411,360,48,238,4667.0,13.0,1
68412,300,100,236,4233.0,12.0,1
68412,300,238,239,772.0,4.0,1
68412,300,263,237,1996.0,8.0,1
68413,300,161,162,805.0,6.0,1
68413,300,263,229,3862.0,16.0,1
68413,240,238,239,805.0,4.0,1
68414,300,68,107,3219.0,12.0,1
68414,480,75,74,2414.0,7.0,1
68414,360,246,230,2092.0,10.0,1
68415,480,246,230,2301.0,8.0,1
68415,480,107,79,1996.0,6.0,1
68415,300,237,50,5134.0,18.0,1
68416,420,237,229,1448.0,6.0,1
68416,240,144,229,6373.0,21.0,1
68417,480,161,237,2414.0,11.0,1
68417,420,233,125,4683.0,23.0,1
68417,180,141,229,1770.0,9.0,1
68417,360,186,137,1674.0,8.0,1
68418,180,170,79,3380.0,12.0,1
68418,300,79,148,563.0,4.0,1
68419,360,161,164,2317.0,10.0,1
68419,360,246,234,3380.0,16.0,1
68419,180,246,249,3058.0,12.0,1
68420,300,75,239,2945.0,10.0,1
68420,300,68,234,2253.0,8.0,1
68420,420,249,142,4200.0,12.0,1
68421,420,162,142,1931.0,6.0,1
68422,300,113,234,1947.0,8.0,1
68422,420,230,140,2527.0,11.0,1
68423,240,100,90,1609.0,8.0,1
68423,300,164,163,2446.0,11.0,1
68423,180,161,162,483.0,4.0,1
68423,480,48,234,2269.0,9.0,1
68425,180,148,68,4345.0,12.0,1
68425,360,142,48,2655.0,13.0,1
68425,240,142,238,1931.0,6.0,1
68425,180,170,24,6920.0,18.0,1
68426,180,90,231,4023.0,15.0,1
68427,180,41,166,1320.0,6.0,1
68428,240,142,243,13470.0,32.0,1
68428,360,236,141,2237.0,8.0,1
68428,480,161,234,1867.0,8.0,1
68428,420,170,100,1770.0,8.0,1
68429,180,13,231,1770.0,6.0,1
68429,240,48,238,4506.0,12.0,1
68429,360,48,239,2060.0,6.0,1
68429,180,234,164,805.0,5.0,1
68430,300,163,239,2575.0,9.0,1
68430,240,230,163,853.0,6.0,1
68431,360,237,162,1738.0,9.0,1
68431,480,234,233,2961.0,8.0,1
68431,300,161,90,3251.0,13.0,1
68432,420,41,24,1448.0,6.0,1
68432,180,42,116,1239.0,6.0,1
68432,180,163,238,3862.0,12.0,1
68433,480,162,237,1287.0,6.0,1
68433,360,231,79,5955.0,14.0,1
68433,180,238,244,6952.0,17.0,1
68433,480,74,263,2221.0,6.0,1
68433,300,161,68,2253.0,10.0,1
68434,420,238,143,2672.0,9.0,1
68434,300,161,237,1770.0,8.0,1
68435,240,186,262,6421.0,20.0,1
68435,180,75,68,10058.0,25.0,1
68435,420,238,142,1545.0,6.0,1
68435,240,164,79,2800.0,12.0,1
68435,420,142,48,1770.0,6.0,1
68436,180,100,234,2430.0,7.0,1
68436,180,87,107,6421.0,14.0,1
68436,300,249,234,1609.0,6.0,1
68436,240,230,246,1931.0,8.0,1
68437,240,45,261,1448.0,6.0,1
68437,300,166,262,5778.0,14.0,1
68437,480,234,238,6116.0,16.0,1
68437,420,161,90,3058.0,12.0,1
68437,420,263,229,2897.0,10.0,1
68438,480,236,237,2285.0,8.0,1
68438,480,161,170,2430.0,11.0,1
68439,420,244,238,8175.0,17.0,1
68439,180,231,13,933.0,-6.0,1
68440,180,262,74,4973.0,12.0,1
68440,240,186,75,6727.0,17.0,1
68440,300,186,114,3219.0,12.0,1
68440,240,234,186,1625.0,6.0,1
68440,180,239,143,1014.0,6.0,1
68441,480,161,164,1094.0,6.0,1
68441,240,42,74,1642.0,7.0,1
68442,300,237,43,595.0,4.0,1
68443,360,164,143,4731.0,14.0,1
68443,180,107,113,1127.0,5.0,1
68443,240,79,125,1931.0,8.0,1
68444,180,170,186,1191.0,7.0,1
68444,480,186,230,1674.0,10.0,1
68444,360,161,230,1851.0,10.0,1
68445,420,50,230,1658.0,7.0,1
68445,480,238,142,1690.0,6.0,1
68445,480,166,142,4474.0,17.0,1
68445,360,142,239,1786.0,8.0,1
68446,420,74,41,1336.0,8.0,1
68447,240,142,163,3524.0,13.0,1
68447,300,164,140,4764.0,14.0,1
68447,300,236,239,2398.0,8.0,1
68447,300,230,186,1127.0,7.0,1
68447,300,48,239,2301.0,9.0,1
68447,300,125,158,2028.0,7.0,1
68448,300,151,152,3589.0,9.0,1
68448,360,100,263,4828.0,13.0,1
68449,360,161,143,2897.0,10.0,1
68449,180,170,107,1448.0,6.0,1
68450,420,13,186,5633.0,16.0,1
68450,300,140,141,1448.0,6.0,1
68451,360,141,238,3187.0,12.0,1
68451,240,162,163,1609.0,13.0,1
68452,180,100,48,1513.0,10.0,1
68453,180,48,234,2269.0,9.0,1
68453,360,249,148,2092.0,8.0,1
68453,240,211,232,3058.0,10.0,1
68453,300,48,162,1770.0,9.0,1
68453,420,41,152,644.0,4.0,1
68453,180,141,88,10107.0,20.0,1
68454,420,142,239,1448.0,6.0,1
68455,480,43,186,6679.0,22.0,1
